L_check,L,log10_inv_probability,log10_pec_sample,log10_total_sample
2100,1201,0.6018328754658526,3.9351834001619435,4.537016295419288
2100,1301,0.6019491617543618,4.254128668026609,4.856077848084192
2100,1401,0.602006048320205,4.560078013407112,5.162084044318131
2100,1501,0.6020342096687863,4.854375508177116,5.45640973560863
2100,1601,0.6020474109295707,5.138326188914308,5.740373596070985
2100,1701,0.6020535716552662,5.4131315262282,6.015185095973074
2100,1801,0.602057299195601,5.67986492397058,6.281922220698195
2100,1901,0.6020583346291497,5.939509830322907,6.5415681680480855
2100,2001,0.6020591629777661,6.192929261111686,6.7949884168814165
2100,2101,0.6044042239180833,6.438441318082286,7.0428455336613185
2100,2201,0.8151080073669162,6.491506632941192,7.306614660237267
2100,2301,0.972381469006882,6.66084656017937,7.63322801208631
2100,2401,1.0760322720771407,6.941679006169056,8.017711278090669
2100,2501,1.1370865058715574,7.303330646246345,8.440417157038823
2100,2601,1.1702128907318194,7.70808785302435,8.878300740807706
2100,2701,1.187291754452404,8.126371687207593,9.313663433638688
2100,2801,1.1958509303077265,8.540315256733026,9.736166197891464
2100,2901,1.200076578811854,8.940969508572536,10.14104607690184
2100,3001,1.202148278627595,9.324791184931767,10.526939469401421
2200,1,0.002344544903112422,1.6566988126921543e-06,0.0023462195715877893
2200,101,0.21304831198368981,0.05306698753140787,0.26611531012250156
2200,201,0.3703217813168687,0.22240692712475993,0.5927287206329761
2200,301,0.47397258913673174,0.503239351307519,0.9772119498657682
2200,401,0.5350268251133286,0.8648909819727977,1.399917808504092
2200,501,0.5681531867058993,1.2696481848583165,1.837801368551519
2200,601,0.5852320619498919,1.6879320364582655,2.2731641019657527
2200,701,0.5937912437529546,2.1018755856443967,2.695666840259743
2200,801,0.598016895236974,2.5025298441960517,3.100546719357074
2200,901,0.6000885965242864,2.886351522687702,3.486440130319921
2200,1001,0.6010993907477051,3.252564850649614,3.8536642336706626
2200,1101,0.6015928456150016,3.6017878093225426,4.203380650172805
2200,1201,0.6018328754658526,3.9351834001619435,4.537016295419288
2200,1301,0.6019491617543618,4.254128668026609,4.856077848084192
2200,1401,0.602006048320205,4.560078013407112,5.162084044318131
2200,1501,0.6020342096687863,4.854375508177116,5.45640973560863
2200,1601,0.6020474109295707,5.138326188914308,5.740373596070985
2200,1701,0.6020535716552662,5.4131315262282,6.015185095973074
2200,1801,0.602057299195601,5.67986492397058,6.281922220698195
2200,1901,0.6020583346291497,5.939509830322907,6.5415681680480855
2200,2001,0.6020591629777661,6.192929261111686,6.7949884168814165
2200,2101,0.6020597842402652,6.4408947626994975,7.042954557329589
2200,2201,0.6044044321267193,6.681681009238228,7.286085431891243
2200,2301,0.8151082187559928,6.734746319292722,7.549854527687903
2200,2401,0.9723816815534241,6.904086254966874,7.876467949901594
2200,2501,1.0760324648193358,7.1849186805158105,8.26095115006412
2200,2601,1.1370867277070587,7.546570299520387,8.683657029470433
2200,2701,1.1702130822664931,7.95132753087956,9.121540620568656
2200,2801,1.1872919536693478,8.369611367788497,9.556903318400234
2200,2901,1.1958511334898296,8.783554906593984,9.979406020783044
2200,3001,1.2000767839805513,9.184209167807758,10.384285951045547
2300,1,0.002344544903112422,1.6566988126921543e-06,0.0023462195715877893
2300,101,0.21304831198368981,0.05306698753140787,0.26611531012250156
2300,201,0.3703217813168687,0.22240692712475993,0.5927287206329761
2300,301,0.47397258913673174,0.503239351307519,0.9772119498657682
2300,401,0.5350268251133286,0.8648909819727977,1.399917808504092
2300,501,0.5681531867058993,1.2696481848583165,1.837801368551519
2300,601,0.5852320619498919,1.6879320364582655,2.2731641019657527
2300,701,0.5937912437529546,2.1018755856443967,2.695666840259743
2300,801,0.598016895236974,2.5025298441960517,3.100546719357074
2300,901,0.6000885965242864,2.886351522687702,3.486440130319921
2300,1001,0.6010993907477051,3.252564850649614,3.8536642336706626
2300,1101,0.6015928456150016,3.6017878093225426,4.203380650172805
2300,1201,0.6018328754658526,3.9351834001619435,4.537016295419288
2300,1301,0.6019491617543618,4.254128668026609,4.856077848084192
2300,1401,0.602006048320205,4.560078013407112,5.162084044318131
2300,1501,0.6020342096687863,4.854375508177116,5.45640973560863
2300,1601,0.6020474109295707,5.138326188914308,5.740373596070985
2300,1701,0.6020535716552662,5.4131315262282,6.015185095973074
2300,1801,0.602057299195601,5.67986492397058,6.281922220698195
2300,1901,0.6020583346291497,5.939509830322907,6.5415681680480855
2300,2001,0.6020591629777661,6.192929261111686,6.7949884168814165
2300,2101,0.6020597842402652,6.4408947626994975,7.042954557329589
2300,2201,0.6020598877841015,6.68409128719679,7.286151188638543
2300,2301,0.6044045362310748,6.920738315165465,7.525142855772808
2300,2401,0.8151083033116522,6.9738036257201905,7.788911919790535
2300,2501,0.9723817726448312,7.143143569784564,8.115525335012713
2300,2601,1.0760325804646942,7.423975989021115,8.500008583390416
2300,2701,1.1370868164412908,7.785627616195232,8.922714432896148
2300,2801,1.1702131780338618,8.190384818943208,9.360597993511503
2300,2901,1.1872920532778541,8.60866868123348,9.795960726079434
2300,3001,1.195851235080917,9.022612232258721,10.21846347462827
2400,1,0.002344544903112422,1.6566988126921543e-06,0.0023462195715877893
2400,101,0.21304831198368981,0.05306698753140787,0.26611531012250156
2400,201,0.3703217813168687,0.22240692712475993,0.5927287206329761
2400,301,0.47397258913673174,0.503239351307519,0.9772119498657682
2400,401,0.5350268251133286,0.8648909819727977,1.399917808504092
2400,501,0.5681531867058993,1.2696481848583165,1.837801368551519
2400,601,0.5852320619498919,1.6879320364582655,2.2731641019657527
2400,701,0.5937912437529546,2.1018755856443967,2.695666840259743
2400,801,0.598016895236974,2.5025298441960517,3.100546719357074
2400,901,0.6000885965242864,2.886351522687702,3.486440130319921
2400,1001,0.6010993907477051,3.252564850649614,3.8536642336706626
2400,1101,0.6015928456150016,3.6017878093225426,4.203380650172805
2400,1201,0.6018328754658526,3.9351834001619435,4.537016295419288
2400,1301,0.6019491617543618,4.254128668026609,4.856077848084192
2400,1401,0.602006048320205,4.560078013407112,5.162084044318131
2400,1501,0.6020342096687863,4.854375508177116,5.45640973560863
2400,1601,0.6020474109295707,5.138326188914308,5.740373596070985
2400,1701,0.6020535716552662,5.4131315262282,6.015185095973074
2400,1801,0.602057299195601,5.67986492397058,6.281922220698195
2400,1901,0.6020583346291497,5.939509830322907,6.5415681680480855
2400,2001,0.6020591629777661,6.192929261111686,6.7949884168814165
2400,2101,0.6020597842402652,6.4408947626994975,7.042954557329589
2400,2201,0.6020598877841015,6.68409128719679,7.286151188638543
2400,2301,0.6020599913279624,6.92310974490923,7.525169736237192
2400,2401,0.6044045362310748,7.156126371631145,7.760530922867026
2400,2501,0.8151083033116522,7.209191693339182,8.024299989698225
2400,2601,0.9723817726448312,7.37853162125447,8.350913405874712
2400,2701,1.0760325804646942,7.659364057663019,8.735396624651973
2400,2801,1.1370868164412908,8.021015678933708,9.158102493862534
2400,2901,1.1702131780338618,8.425772899487963,9.595986065974486
2400,3001,1.1872920532778541,8.844056749218463,10.031348811120836
2500,1,0.002344544903112422,1.6566988126921543e-06,0.0023462195715877893
2500,101,0.21304831198368981,0.05306698753140787,0.26611531012250156
2500,201,0.3703217813168687,0.22240692712475993,0.5927287206329761
2500,301,0.47397258913673174,0.503239351307519,0.9772119498657682
2500,401,0.5350268251133286,0.8648909819727977,1.399917808504092
2500,501,0.5681531867058993,1.2696481848583165,1.837801368551519
2500,601,0.5852320619498919,1.6879320364582655,2.2731641019657527
2500,701,0.5937912437529546,2.1018755856443967,2.695666840259743
2500,801,0.598016895236974,2.5025298441960517,3.100546719357074
2500,901,0.6000885965242864,2.886351522687702,3.486440130319921
2500,1001,0.6010993907477051,3.252564850649614,3.8536642336706626
2500,1101,0.6015928456150016,3.6017878093225426,4.203380650172805
2500,1201,0.6018328754658526,3.9351834001619435,4.537016295419288
2500,1301,0.6019491617543618,4.254128668026609,4.856077848084192
2500,1401,0.602006048320205,4.560078013407112,5.162084044318131
2500,1501,0.6020342096687863,4.854375508177116,5.45640973560863
2500,1601,0.6020474109295707,5.138326188914308,5.740373596070985
2500,1701,0.6020535716552662,5.4131315262282,6.015185095973074
2500,1801,0.602057299195601,5.67986492397058,6.281922220698195
2500,1901,0.6020583346291497,5.939509830322907,6.5415681680480855
2500,2001,0.6020591629777661,6.192929261111686,6.7949884168814165
2500,2101,0.6020597842402652,6.4408947626994975,7.042954557329589
2500,2201,0.6020598877841015,6.68409128719679,7.286151188638543
2500,2301,0.6020599913279624,6.92310974490923,7.525169736237192
2500,2401,0.6020600172139314,7.1584672530027325,7.760527274482759
2500,2501,0.6044045362310748,7.3883120426458655,7.992716566345675
2500,2601,0.8151083033116522,7.441377364020446,8.25648567550301
2500,2701,0.9723817726448312,7.6107172988602185,8.58309908570804
2500,2801,1.0760325804646942,7.891549722555348,8.967582299102276
2500,2901,1.1370868164412908,8.253201336167365,9.390288158014828
2500,3001,1.1702131780338618,8.657958552689488,9.828171736121163
2600,1,0.002344544903112422,1.6566988126921543e-06,0.0023462195715877893
2600,101,0.21304831198368981,0.05306698753140787,0.26611531012250156
2600,201,0.3703217813168687,0.22240692712475993,0.5927287206329761
2600,301,0.47397258913673174,0.503239351307519,0.9772119498657682
2600,401,0.5350268251133286,0.8648909819727977,1.399917808504092
2600,501,0.5681531867058993,1.2696481848583165,1.837801368551519
2600,601,0.5852320619498919,1.6879320364582655,2.2731641019657527
2600,701,0.5937912437529546,2.1018755856443967,2.695666840259743
2600,801,0.598016895236974,2.5025298441960517,3.100546719357074
2600,901,0.6000885965242864,2.886351522687702,3.486440130319921
2600,1001,0.6010993907477051,3.252564850649614,3.8536642336706626
2600,1101,0.6015928456150016,3.6017878093225426,4.203380650172805
2600,1201,0.6018328754658526,3.9351834001619435,4.537016295419288
2600,1301,0.6019491617543618,4.254128668026609,4.856077848084192
2600,1401,0.602006048320205,4.560078013407112,5.162084044318131
2600,1501,0.6020342096687863,4.854375508177116,5.45640973560863
2600,1601,0.6020474109295707,5.138326188914308,5.740373596070985
2600,1701,0.6020535716552662,5.4131315262282,6.015185095973074
2600,1801,0.602057299195601,5.67986492397058,6.281922220698195
2600,1901,0.6020583346291497,5.939509830322907,6.5415681680480855
2600,2001,0.6020591629777661,6.192929261111686,6.7949884168814165
2600,2101,0.6020597842402652,6.4408947626994975,7.042954557329589
2600,2201,0.6020598877841015,6.68409128719679,7.286151188638543
2600,2301,0.6020599913279624,6.92310974490923,7.525169736237192
2600,2401,0.6020600172139314,7.1584672530027325,7.760527274482759
2600,2501,0.6020599395560289,7.390617991691765,7.992677947685441
2600,2601,0.6044045622571675,7.617676181433125,8.22208076070593
2600,2701,0.8151083455894881,7.670741482484679,8.485849845118947
2600,2801,0.9723818030086376,7.840081441896888,8.812463231790186
2600,2901,1.0760326190131537,8.120913863874192,9.196946485614092
2600,3001,1.137086860808414,8.482565490992199,9.619652341993344
2700,1,0.002344544903112422,1.6566988126921543e-06,0.0023462195715877893
2700,101,0.21304831198368981,0.05306698753140787,0.26611531012250156
2700,201,0.3703217813168687,0.22240692712475993,0.5927287206329761
2700,301,0.47397258913673174,0.503239351307519,0.9772119498657682
2700,401,0.5350268251133286,0.8648909819727977,1.399917808504092
2700,501,0.5681531867058993,1.2696481848583165,1.837801368551519
2700,601,0.5852320619498919,1.6879320364582655,2.2731641019657527
2700,701,0.5937912437529546,2.1018755856443967,2.695666840259743
2700,801,0.598016895236974,2.5025298441960517,3.100546719357074
2700,901,0.6000885965242864,2.886351522687702,3.486440130319921
2700,1001,0.6010993907477051,3.252564850649614,3.8536642336706626
2700,1101,0.6015928456150016,3.6017878093225426,4.203380650172805
2700,1201,0.6018328754658526,3.9351834001619435,4.537016295419288
2700,1301,0.6019491617543618,4.254128668026609,4.856077848084192
2700,1401,0.602006048320205,4.560078013407112,5.162084044318131
2700,1501,0.6020342096687863,4.854375508177116,5.45640973560863
2700,1601,0.6020474109295707,5.138326188914308,5.740373596070985
2700,1701,0.6020535716552662,5.4131315262282,6.015185095973074
2700,1801,0.602057299195601,5.67986492397058,6.281922220698195
2700,1901,0.6020583346291497,5.939509830322907,6.5415681680480855
2700,2001,0.6020591629777661,6.192929261111686,6.7949884168814165
2700,2101,0.6020597842402652,6.4408947626994975,7.042954557329589
2700,2201,0.6020598877841015,6.68409128719679,7.286151188638543
2700,2301,0.6020599913279624,6.92310974490923,7.525169736237192
2700,2401,0.6020600172139314,7.1584672530027325,7.760527274482759
2700,2501,0.6020599395560289,7.390617991691765,7.992677947685441
2700,2601,0.6020600172139314,7.619957968142753,8.222018001146743
2700,2701,0.6044044841788939,7.844580151595494,8.448984624296207
2700,2801,0.8151082610338204,7.897645518179304,8.712753785164523
2700,2901,0.9723817119172243,8.066985432675196,9.0393671319207
2700,3001,1.076032541916238,8.347817868684455,9.42385041568576
2800,1,0.002344544903112422,1.6566988126921543e-06,0.0023462195715877893
2800,101,0.21304831198368981,0.05306698753140787,0.26611531012250156
2800,201,0.3703217813168687,0.22240692712475993,0.5927287206329761
2800,301,0.47397258913673174,0.503239351307519,0.9772119498657682
2800,401,0.5350268251133286,0.8648909819727977,1.399917808504092
2800,501,0.5681531867058993,1.2696481848583165,1.837801368551519
2800,601,0.5852320619498919,1.6879320364582655,2.2731641019657527
2800,701,0.5937912437529546,2.1018755856443967,2.695666840259743
2800,801,0.598016895236974,2.5025298441960517,3.100546719357074
2800,901,0.6000885965242864,2.886351522687702,3.486440130319921
2800,1001,0.6010993907477051,3.252564850649614,3.8536642336706626
2800,1101,0.6015928456150016,3.6017878093225426,4.203380650172805
2800,1201,0.6018328754658526,3.9351834001619435,4.537016295419288
2800,1301,0.6019491617543618,4.254128668026609,4.856077848084192
2800,1401,0.602006048320205,4.560078013407112,5.162084044318131
2800,1501,0.6020342096687863,4.854375508177116,5.45640973560863
2800,1601,0.6020474109295707,5.138326188914308,5.740373596070985
2800,1701,0.6020535716552662,5.4131315262282,6.015185095973074
2800,1801,0.602057299195601,5.67986492397058,6.281922220698195
2800,1901,0.6020583346291497,5.939509830322907,6.5415681680480855
2800,2001,0.6020591629777661,6.192929261111686,6.7949884168814165
2800,2101,0.6020597842402652,6.4408947626994975,7.042954557329589
2800,2201,0.6020598877841015,6.68409128719679,7.286151188638543
2800,2301,0.6020599913279624,6.92310974490923,7.525169736237192
2800,2401,0.6020600172139314,7.1584672530027325,7.760527274482759
2800,2501,0.6020599395560289,7.390617991691765,7.992677947685441
2800,2601,0.6020600172139314,7.619957968142753,8.222018001146743
2800,2701,0.6020600430999021,7.846844853142201,8.448904893904581
2800,2801,0.6044045882832618,8.069327186246584,8.673731778678334
2800,2901,0.8151083455894881,8.12239252317201,8.937500880981164
2800,3001,0.9723818333724463,8.291732439822884,9.264114285536857
2900,1,0.002344544903112422,1.6566988126921543e-06,0.0023462195715877893
2900,101,0.21304831198368981,0.05306698753140787,0.26611531012250156
2900,201,0.3703217813168687,0.22240692712475993,0.5927287206329761
2900,301,0.47397258913673174,0.503239351307519,0.9772119498657682
2900,401,0.5350268251133286,0.8648909819727977,1.399917808504092
2900,501,0.5681531867058993,1.2696481848583165,1.837801368551519
2900,601,0.5852320619498919,1.6879320364582655,2.2731641019657527
2900,701,0.5937912437529546,2.1018755856443967,2.695666840259743
2900,801,0.598016895236974,2.5025298441960517,3.100546719357074
2900,901,0.6000885965242864,2.886351522687702,3.486440130319921
2900,1001,0.6010993907477051,3.252564850649614,3.8536642336706626
2900,1101,0.6015928456150016,3.6017878093225426,4.203380650172805
2900,1201,0.6018328754658526,3.9351834001619435,4.537016295419288
2900,1301,0.6019491617543618,4.254128668026609,4.856077848084192
2900,1401,0.602006048320205,4.560078013407112,5.162084044318131
2900,1501,0.6020342096687863,4.854375508177116,5.45640973560863
2900,1601,0.6020474109295707,5.138326188914308,5.740373596070985
2900,1701,0.6020535716552662,5.4131315262282,6.015185095973074
2900,1801,0.602057299195601,5.67986492397058,6.281922220698195
2900,1901,0.6020583346291497,5.939509830322907,6.5415681680480855
2900,2001,0.6020591629777661,6.192929261111686,6.7949884168814165
2900,2101,0.6020597842402652,6.4408947626994975,7.042954557329589
2900,2201,0.6020598877841015,6.68409128719679,7.286151188638543
2900,2301,0.6020599913279624,6.92310974490923,7.525169736237192
2900,2401,0.6020600172139314,7.1584672530027325,7.760527274482759
2900,2501,0.6020599395560289,7.390617991691765,7.992677947685441
2900,2601,0.6020600172139314,7.619957968142753,8.222018001146743
2900,2701,0.6020600430999021,7.846844853142201,8.448904893904581
2900,2801,0.6020599395560289,8.071554970872011,8.673614903268222
2900,2901,0.6044045622571675,8.292157643756115,8.89656219410062
2900,3001,0.8151083455894881,8.345222965974463,9.160331302397658
3000,1,0.002344544903112422,1.6566988126921543e-06,0.0023462195715877893
3000,101,0.21304831198368981,0.05306698753140787,0.26611531012250156
3000,201,0.3703217813168687,0.22240692712475993,0.5927287206329761
3000,301,0.47397258913673174,0.503239351307519,0.9772119498657682
3000,401,0.5350268251133286,0.8648909819727977,1.399917808504092
3000,501,0.5681531867058993,1.2696481848583165,1.837801368551519
3000,601,0.5852320619498919,1.6879320364582655,2.2731641019657527
3000,701,0.5937912437529546,2.1018755856443967,2.695666840259743
3000,801,0.598016895236974,2.5025298441960517,3.100546719357074
3000,901,0.6000885965242864,2.886351522687702,3.486440130319921
3000,1001,0.6010993907477051,3.252564850649614,3.8536642336706626
3000,1101,0.6015928456150016,3.6017878093225426,4.203380650172805
3000,1201,0.6018328754658526,3.9351834001619435,4.537016295419288
3000,1301,0.6019491617543618,4.254128668026609,4.856077848084192
3000,1401,0.602006048320205,4.560078013407112,5.162084044318131
3000,1501,0.6020342096687863,4.854375508177116,5.45640973560863
3000,1601,0.6020474109295707,5.138326188914308,5.740373596070985
3000,1701,0.6020535716552662,5.4131315262282,6.015185095973074
3000,1801,0.602057299195601,5.67986492397058,6.281922220698195
3000,1901,0.6020583346291497,5.939509830322907,6.5415681680480855
3000,2001,0.6020591629777661,6.192929261111686,6.7949884168814165
3000,2101,0.6020597842402652,6.4408947626994975,7.042954557329589
3000,2201,0.6020598877841015,6.68409128719679,7.286151188638543
3000,2301,0.6020599913279624,6.92310974490923,7.525169736237192
3000,2401,0.6020600172139314,7.1584672530027325,7.760527274482759
3000,2501,0.6020599395560289,7.390617991691765,7.992677947685441
3000,2601,0.6020600172139314,7.619957968142753,8.222018001146743
3000,2701,0.6020600430999021,7.846844853142201,8.448904893904581
3000,2801,0.6020599395560289,8.071554970872011,8.673614903268222
3000,2901,0.6020599395560289,8.294367310392056,8.896427266439334
3000,3001,0.6044044841788939,8.51331755622656,9.117722059557678
